gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,InternetService_Fiber optic,Contract_One year,Contract_Two year
0,0,1,-1.2846046672683313,1,0,-1.5160959130433262,False,False,False
1,0,0,-1.0389282762414995,1,0,0.3252520980884766,True,False,False
0,1,0,1.6225659598825113,1,1,1.7245436372337632,True,False,True
1,0,0,-1.202712536926054,1,0,1.1246098538234919,True,False,False
1,0,0,0.8445907216308772,1,0,-0.12511370607823702,False,True,False
1,0,1,0.23039974406379785,1,1,0.5645608648781689,True,False,False
0,0,0,-1.1617664717549154,1,1,0.5130430053609435,True,False,False
0,0,0,1.213105308171125,1,1,0.6526397859882644,False,False,True
1,0,0,-1.2846046672683313,1,0,-0.5256235171637647,False,False,False
0,0,0,0.5579682654329069,1,1,0.6443304538080667,True,False,False
1,0,0,-0.547575494187836,1,1,-0.1766315655954627,False,False,False
0,0,0,1.6225659598825113,1,1,0.8803154877256802,False,False,True
1,0,1,0.23039974406379785,1,1,-1.3233194064627405,False,False,True
1,0,0,1.5816198947113727,1,1,1.3572711548690266,True,True,False
0,0,0,-0.6704136897012519,1,1,1.1678183811605196,True,False,False
0,1,0,1.3768895688556795,1,1,1.3655804870492243,True,True,False
0,1,0,-0.8751440155569451,1,0,1.0016317375565664,True,False,False
1,0,1,1.3768895688556795,1,1,0.6360211216278691,False,False,True
1,0,0,-0.17906090764758842,1,0,0.8686824226734037,True,False,False
0,0,0,-1.2846046672683313,0,0,-0.9909461192548339,False,False,False
0,0,1,1.6225659598825113,1,0,1.483573004008031,True,False,True
0,0,1,-0.5885215593589747,1,0,-1.5127721801712473,False,False,True
0,0,0,0.6808064609463228,1,0,-1.524405245223524,False,True,False
0,1,0,0.3532379395772137,1,1,1.3140626275319989,True,False,False
1,0,1,-1.2846046672683313,1,0,0.1856553174611557,True,False,False
1,1,0,-0.22000697281872703,1,1,0.35350382750114845,True,False,False
1,0,0,-1.1208204065837768,1,0,-1.4695636528342193,False,False,False
1,0,0,0.435130069919491,0,0,-0.9859605199467151,False,True,False
1,0,1,0.5989143306040455,1,0,-0.317890212658823,False,False,False
0,0,0,-1.2846046672683313,1,0,-0.5090048528033693,False,False,False
0,0,0,-0.7113597548723906,1,0,-0.17995529846754157,False,False,False
0,0,1,-1.0389282762414995,1,0,0.20559771469362992,True,False,False
1,0,0,-0.7523058200435292,1,0,-1.5044628479910496,False,False,False
0,0,0,0.435130069919491,1,1,0.5180286046690623,True,False,False
1,0,0,-0.13811484247644978,1,1,0.650977919552225,True,False,False
0,0,0,0.5579682654329069,1,1,-1.3432618036952146,False,True,False
0,0,0,-0.3428451683321429,1,0,-0.517314184983567,False,False,False
1,0,1,0.7626985912886,0,0,-0.18494089777566036,False,True,False
1,0,1,1.540673829540234,0,0,-0.15004170261883001,False,True,False
0,0,0,-0.8341979503858065,1,0,-0.6303211026342552,False,False,False
1,0,0,-1.202712536926054,1,0,-1.50280098155501,False,False,False
0,1,0,-0.9570361458992224,1,1,0.650977919552225,True,False,False
0,0,0,-0.7113597548723906,1,0,0.650977919552225,False,False,False
0,0,1,1.6225659598825113,1,1,-1.349909269439373,False,False,True
0,0,1,-1.1617664717549154,1,0,-1.477872985014417,False,True,False
0,0,0,1.6225659598825113,1,1,1.299105829607643,True,False,True
1,0,0,-0.9160900807280837,1,0,-1.4795348514504565,False,True,False
0,1,0,-1.1208204065837768,0,0,-1.210312488812052,False,False,False
1,0,0,-0.997982211070361,1,1,0.6908627140171739,True,False,False
0,1,0,-0.2609530379898657,1,0,0.8769917548536014,True,False,False
0,0,0,1.4587816991979567,1,1,0.2006121153855116,False,False,True
1,0,1,-1.2436586020971927,1,0,-1.484520450758575,False,True,False
1,1,0,-0.997982211070361,1,0,0.3202664987803578,True,False,False
0,0,0,-1.202712536926054,1,0,-1.4961535158108519,False,False,False
1,0,0,-0.7932518852146678,1,1,1.1063293230270572,True,False,False
1,1,0,0.06661548337924335,1,0,0.14244679012412795,True,False,False
0,0,1,1.6225659598825113,0,0,0.027778006037400067,False,False,True
1,0,0,-0.4656833638455588,0,0,-0.7084288251281132,False,False,False
0,0,1,0.3122918744060751,1,1,0.6642728510405409,True,False,False
1,0,0,-0.6704136897012519,0,0,-0.33284701058317867,False,False,True
0,0,0,-0.2609530379898657,1,0,-0.29296221611823003,False,True,False
1,0,0,0.6808064609463228,1,1,1.1362429188757683,True,False,False
1,0,0,0.5579682654329069,1,0,-1.5177577794793657,False,False,True
1,0,1,-0.8751440155569451,1,0,0.4864531423843111,True,False,False
1,0,0,1.6225659598825113,1,0,0.650977919552225,False,False,True
1,0,0,0.5989143306040455,1,0,-1.4762111185783773,False,False,True
1,0,1,-1.2846046672683313,1,0,-1.5160959130433262,False,False,False
0,1,0,1.090267112657709,1,1,0.8271357617724154,True,False,False
0,0,0,1.5816198947113727,1,1,0.7673085700749923,False,False,True
0,0,1,-0.30189910316100427,1,0,-1.489506050066694,False,True,False
1,0,1,1.6225659598825113,1,1,1.423745812310608,True,False,True
1,0,0,-1.2436586020971927,1,0,-1.4911679165027332,False,False,False
0,0,0,0.10756154855038198,1,0,-0.09021451092140692,False,True,False
1,0,1,1.5816198947113727,1,0,1.3223719597121963,True,True,False
0,1,0,-0.7113597548723906,1,0,0.9899986725042899,True,False,False
0,0,0,-1.2436586020971927,1,0,-1.4762111185783773,False,True,False
0,0,0,-0.2609530379898657,1,1,0.4798056766401529,True,False,False
0,1,1,-1.202712536926054,1,0,0.7789416351272689,True,False,False
1,1,0,0.6808064609463228,1,0,-0.5006955206231717,False,False,True
1,0,1,-0.22000697281872703,1,1,0.36181315968134614,True,False,False
1,0,0,-1.202712536926054,1,0,-0.4774293905186181,False,False,False
0,0,1,0.5170222002617683,0,0,-0.46081072615822277,False,True,False
1,0,0,0.18945367889265924,1,1,1.3173863604040776,True,True,False
0,0,1,1.6225659598825113,1,1,1.7278673701058422,True,False,True
0,0,0,1.213105308171125,1,1,0.9035816178302338,True,True,False
0,0,1,0.8855367868020159,1,1,-0.16832223341526503,False,False,True
1,0,1,-0.7113597548723906,1,0,1.2309693057300222,True,True,False
1,0,0,-1.2846046672683313,1,0,-1.489506050066694,False,False,False
0,1,0,-1.2846046672683313,0,0,-1.3183338071546218,False,False,False
1,0,0,1.6225659598825113,0,0,-0.1217899732061579,False,False,True
0,0,0,-0.09716877730531116,1,1,0.4798056766401529,False,True,False
0,0,0,0.3122918744060751,1,1,0.464848878715797,True,False,False
0,0,1,1.5816198947113727,1,1,0.20725958112966936,False,False,True
1,0,0,-0.5885215593589747,0,0,-1.0424639787720593,False,False,False
1,0,0,-0.6294676245301133,0,0,-1.3216575400267008,False,False,False
0,0,0,0.3122918744060751,1,0,-1.4861823171946147,False,False,True
0,1,0,1.6225659598825113,1,1,1.5267815313450588,True,False,True
1,0,0,-1.2436586020971927,1,0,-1.4994772486829309,False,False,False
1,0,0,0.8445907216308772,1,1,-1.3565567351835313,False,True,False
1,0,0,1.5816198947113727,1,1,1.7079249728733679,True,False,True
0,0,0,-0.5066294290166974,1,0,1.0531495970737919,True,False,False
1,0,0,-1.0389282762414995,1,0,-0.33284701058317867,False,False,False
0,0,0,-0.7113597548723906,1,1,0.6476541866801456,True,False,False
0,0,1,1.6225659598825113,1,1,-1.3565567351835313,False,False,True
1,0,1,0.2713458092349365,1,1,-1.364866067363729,False,False,True
0,0,0,0.5170222002617683,1,1,-1.3083626085383846,False,False,True
0,0,0,-1.1208204065837768,1,1,0.6360211216278691,True,False,False
0,0,0,0.5989143306040455,0,0,-0.8380544071391968,False,True,False
1,0,0,-1.1617664717549154,1,0,-1.4961535158108519,False,False,False
1,0,0,0.5989143306040455,1,1,1.1927463777011127,True,False,False
1,0,1,0.025669418208104724,1,1,1.0116029361728034,True,False,False
0,0,1,-0.7113597548723906,1,1,-1.3166719407185823,False,False,False
1,0,0,1.3768895688556795,1,1,0.8155026967201389,True,False,False
0,0,0,-1.0798743414126382,1,1,0.8387688268246919,True,False,False
0,0,0,-0.6294676245301133,1,0,-1.5011391151189704,False,False,False
0,0,1,0.3532379395772137,1,0,0.9983080046844874,True,False,False
0,0,1,0.9674289171442931,1,1,1.1611709154163614,True,True,False
0,0,0,-0.17906090764758842,1,1,-0.33118514414713923,False,False,False
0,0,1,1.6225659598825113,0,0,-0.37273180504812753,False,False,True
1,0,0,-1.2846046672683313,1,0,-0.5023573870592111,False,False,False
0,0,0,0.9674289171442931,1,1,1.387184750717738,True,False,False
1,0,0,1.540673829540234,1,1,0.4748200773320346,False,False,True
1,0,0,0.4760761350906296,1,0,0.8570493576211272,True,True,False
1,0,0,-1.2436586020971927,1,0,-0.6818389621514807,False,False,False
1,0,1,1.0493210474865704,1,1,0.2238782454900647,False,False,True
0,0,0,0.6398603957751842,1,1,0.6177405908314343,False,True,False
1,0,0,-0.8751440155569451,1,0,0.6626109846045015,True,False,False
1,0,0,1.6225659598825113,1,1,1.6846588427688143,True,False,True
1,0,0,1.6225659598825113,0,0,-0.7566229517732596,False,False,True
0,0,0,-0.2609530379898657,1,0,0.6991720461973715,True,False,False
1,0,0,0.8036446564597386,0,0,-0.8297450749589992,False,False,False
0,0,1,0.8036446564597386,1,0,-1.4878441836306542,False,False,True
1,0,0,-0.22000697281872703,1,0,-0.37937927079228556,False,False,False
1,0,0,-1.2846046672683313,1,0,0.4714963444599552,True,False,False
1,0,0,0.5170222002617683,1,1,0.5496040669538136,True,False,False
0,0,0,1.1721592429999863,1,1,0.8088552309759807,True,False,False
0,0,0,-1.2436586020971927,1,0,0.5180286046690623,True,False,False
0,0,1,-0.8751440155569451,1,1,0.049382269705913716,False,False,False
0,0,0,-0.4656833638455588,1,0,-0.15336543549090914,False,True,False
0,1,0,-1.2846046672683313,1,0,0.20892144756570927,True,False,False
0,1,0,-1.0798743414126382,1,1,1.109653055899136,True,False,False
1,0,0,1.5816198947113727,1,1,0.28702917005956713,False,False,True
0,0,1,1.6225659598825113,1,0,0.19230278320531394,False,False,True
1,1,0,1.4178356340268181,1,0,-0.13009930538635558,False,True,False
0,0,1,-0.4656833638455588,1,0,-0.199897695700016,False,True,False
1,0,0,1.6225659598825113,1,0,-1.5011391151189704,False,False,True
1,0,1,0.025669418208104724,1,0,-1.4878441836306542,False,True,False
0,0,0,-1.202712536926054,1,1,1.0082792033007246,True,False,False
1,0,0,-0.05622271213417253,1,1,0.9617469430916175,True,False,False
1,1,0,0.9264828519731545,0,0,-0.492386188442974,False,True,False
1,0,1,-1.2846046672683313,1,1,0.31528089947223903,True,False,False
0,0,0,-0.9160900807280837,1,0,-1.5293908445316424,False,False,False
1,0,0,-1.2846046672683313,1,0,-1.4762111185783773,False,False,False
1,1,0,-0.7523058200435292,1,1,1.0215741347890406,True,False,False
0,0,1,1.3768895688556795,1,1,0.31195716660016015,True,True,False
0,0,1,1.6225659598825113,1,1,1.3705660863573426,True,False,True
0,0,1,-0.8751440155569451,0,0,-1.172089560783143,False,False,False
1,0,0,-0.015276646963033904,1,0,0.9484520116033015,True,False,False
1,1,0,-1.0389282762414995,1,1,1.2326311721660617,True,False,False
1,0,1,-0.05622271213417253,0,0,-0.16333663410714624,False,True,False
0,0,0,1.1721592429999863,0,0,-0.7034432258199945,False,True,False
0,1,0,-1.2846046672683313,1,0,0.1756841188449186,True,False,False
0,1,0,1.5816198947113727,1,1,1.3024295624797217,True,False,True
1,0,0,-1.2846046672683313,1,0,0.19064091676927403,True,False,False
1,0,0,-1.202712536926054,1,0,0.8587112240571666,True,False,False
1,0,0,-1.1617664717549154,1,1,0.451553947227481,True,False,False
1,1,0,-0.22000697281872703,1,1,0.6991720461973715,True,True,False
0,0,0,-1.202712536926054,1,0,1.0149266690448828,True,False,False
1,0,0,-1.2846046672683313,1,0,-1.4811967178864962,False,False,False
1,0,1,1.6225659598825113,1,1,0.8254738953363759,False,False,True
0,0,1,1.1721592429999863,0,0,-0.47078192477445985,False,True,False
1,0,1,1.4587816991979567,1,1,1.5068391341125844,True,False,True
0,0,0,-1.2436586020971927,1,0,-1.4679017863981798,False,False,False
0,0,0,-0.9570361458992224,1,0,-1.4861823171946147,False,False,False
1,0,0,-0.05622271213417253,1,0,-1.477872985014417,False,False,True
0,0,0,-1.202712536926054,1,1,0.3169427659082789,True,False,False
1,0,1,0.10756154855038198,1,1,1.498529801932387,True,False,False
0,0,0,-0.7113597548723906,1,0,-1.4878441836306542,False,True,False
0,1,0,-1.2846046672683313,1,0,0.8121789638480595,True,False,False
1,0,0,0.39418400474835236,1,1,1.3722279527933825,True,False,False
0,0,0,-1.2846046672683313,1,0,-0.6469397669946505,False,False,False
0,0,1,1.5816198947113727,1,1,1.0265597340971593,True,False,True
0,0,1,0.7217525261174614,1,0,-1.4861823171946147,False,False,True
0,0,1,0.9264828519731545,1,1,-1.3033770092302661,False,False,True
0,0,0,0.5989143306040455,1,1,0.3053097008560019,False,False,True
1,0,0,-0.22000697281872703,1,0,-1.506124714427089,False,False,True
0,0,0,-0.30189910316100427,1,0,-1.4944916493748124,False,True,False
0,0,0,0.1485076137215206,1,1,1.1395666517478478,True,False,False
1,0,1,-0.9570361458992224,1,1,0.8470781590048896,True,True,False
0,1,0,0.5170222002617683,1,1,1.2392786379102199,True,True,False
1,0,0,1.2540513733422636,1,1,0.4964243410005482,False,False,True
0,0,1,-0.997982211070361,1,0,0.12250439289165327,False,False,False
1,0,0,1.6225659598825113,0,0,0.024454273165320718,False,False,True
1,0,1,-0.6294676245301133,1,0,0.5313235361573783,True,False,False
0,1,0,0.7626985912886,1,1,0.41997848494272977,True,False,False
0,0,0,-0.997982211070361,1,0,-1.462916187090061,False,False,True
0,0,0,-1.202712536926054,1,0,-1.4994772486829309,False,False,False
0,0,1,1.5816198947113727,1,1,-1.3615423344916497,False,False,True
1,1,0,1.3359435036845408,1,1,0.9251858814987479,True,False,True
1,0,1,1.6225659598825113,1,1,1.4470119424151615,True,False,True
1,0,1,1.6225659598825113,0,0,-0.0021355898113117177,False,False,True
1,0,0,1.4997277643690954,1,1,1.5018535348044657,True,False,True
1,0,0,1.213105308171125,0,0,-0.7034432258199945,False,False,True
0,1,0,0.8855367868020159,1,1,1.6863207092048538,True,True,False
0,0,1,-1.202712536926054,1,0,-1.5210815123514447,False,False,True
1,0,0,-0.38379123350328154,1,0,-0.16333663410714624,False,False,False
1,0,0,0.10756154855038198,1,0,-1.4662399199621403,False,False,False
0,0,0,0.8036446564597386,1,0,-0.5023573870592111,False,False,False
0,0,0,-1.2436586020971927,1,0,0.8736680219815225,True,False,False
1,0,1,1.2949974385134022,1,0,-1.5011391151189704,False,False,True
1,0,0,-1.2846046672683313,0,0,-1.3449236701312544,False,False,False
1,0,1,1.1312131778288477,1,1,0.31528089947223903,True,False,False
1,0,0,-1.202712536926054,0,0,-0.9876223863827548,False,False,False
0,0,0,1.6225659598825113,1,1,1.334005024764473,True,False,True
1,0,0,-1.202712536926054,1,0,0.6925245804532133,True,False,False
0,0,0,0.06661548337924335,1,1,-1.3349524715150172,False,False,False
1,0,0,0.435130069919491,1,1,0.3485182281930297,True,False,False
0,1,0,1.3768895688556795,1,1,1.2625447680147728,True,True,False
1,0,1,-0.9160900807280837,1,1,-1.3316287386429382,False,False,False
1,0,0,0.10756154855038198,1,0,1.2459261036543776,True,True,False
0,0,0,-1.2846046672683313,1,0,-1.4828585843225357,False,False,False
1,0,0,-0.13811484247644978,1,0,-0.5289472500358435,False,False,False
0,0,1,0.7217525261174614,1,0,0.16238918735660215,True,False,False
0,0,0,-1.2846046672683313,1,1,0.340208896012832,True,False,False
1,0,0,-0.38379123350328154,1,0,0.0011881430607676318,False,True,False
1,0,1,-0.7932518852146678,1,1,0.3169427659082789,True,False,False
0,0,0,1.4587816991979567,1,1,-0.3461419420714949,False,False,False
0,0,0,-0.7113597548723906,1,0,-1.5044628479910496,False,False,True
1,0,0,0.4760761350906296,1,0,0.20227398182155104,False,True,False
0,0,0,0.3122918744060751,1,1,0.6310355223197502,True,False,False
0,0,0,0.6398603957751842,1,1,-1.3582186016195705,False,False,True
1,0,0,-1.2846046672683313,1,0,0.35350382750114845,False,False,False
0,0,0,0.8445907216308772,0,0,-0.37439367148416697,False,True,False
0,0,0,-0.547575494187836,1,0,-0.6635584313550459,False,False,False
0,0,0,-1.2846046672683313,1,0,-0.6884864278956389,False,False,False
1,0,0,0.2713458092349365,1,0,0.5662227313142089,True,True,False
1,0,1,0.435130069919491,1,1,1.3107388946599194,True,True,False
0,0,1,-1.1617664717549154,1,1,0.7390568406623199,True,False,False
1,0,0,1.5816198947113727,1,1,0.5230142039771807,False,False,True
0,0,0,0.5989143306040455,1,0,0.6792296489648968,True,False,False
1,0,1,-0.13811484247644978,1,0,0.19562651607739281,True,False,False
0,0,0,1.0493210474865704,0,0,-0.64860163343069,False,True,False
0,0,0,-0.7113597548723906,1,1,-0.5239616507277249,False,False,False
0,0,0,1.6225659598825113,1,1,0.6376829880639086,True,False,True
0,1,0,0.435130069919491,0,0,-0.30958088047862536,False,False,False
0,1,0,-0.30189910316100427,1,0,1.1179623880793337,True,False,False
0,0,0,-1.2436586020971927,1,0,-1.4795348514504565,False,False,False
0,0,0,-1.1208204065837768,1,0,-0.691810160767718,False,False,False
1,0,1,-0.7113597548723906,1,1,-0.17330783272338357,False,False,False
1,0,1,-0.8751440155569451,1,0,-1.50280098155501,False,False,True
0,0,1,0.18945367889265924,1,1,-1.2767871462536333,False,False,False
0,0,0,-0.8751440155569451,1,1,1.1927463777011127,True,False,False
0,0,1,-0.6294676245301133,1,0,0.3219283652163972,False,False,False
0,1,0,1.213105308171125,1,1,1.0996818572828988,True,True,False
1,0,0,-0.22000697281872703,1,1,-0.527285383599804,False,False,False
0,0,0,-0.30189910316100427,1,0,-1.484520450758575,False,True,False
1,0,0,0.7217525261174614,1,0,-1.4978153822468916,False,False,True
1,0,1,1.4997277643690954,1,1,1.149537850364085,True,False,False
0,0,0,-0.17906090764758842,1,1,-1.306700742102345,False,True,False
1,0,1,0.10756154855038198,1,0,-1.474549252142338,False,False,True
1,0,0,-0.13811484247644978,1,0,-1.5210815123514447,False,True,False
1,1,0,1.3359435036845408,1,1,1.2725159666310104,True,True,False
1,0,1,0.10756154855038198,1,0,-1.4944916493748124,False,True,False
1,0,1,0.7626985912886,1,0,-1.506124714427089,False,False,True
0,0,0,-1.1617664717549154,1,0,-0.6386304348144528,False,False,False
1,0,1,1.3359435036845408,1,1,0.6426685873720273,False,False,True
1,0,0,-0.38379123350328154,1,0,1.1661565147244803,True,True,False
1,1,1,0.23039974406379785,1,1,0.5180286046690623,True,False,False
1,1,0,0.435130069919491,1,1,0.6642728510405409,True,False,False
0,0,1,-0.8341979503858065,1,1,-1.3166719407185823,False,False,True
0,0,0,1.3359435036845408,1,1,1.1728039804686385,True,True,False
0,1,1,-0.7523058200435292,1,1,1.0282216005331988,True,False,False
1,0,0,-0.5066294290166974,1,1,0.6775677825288574,True,False,False
0,0,1,0.9674289171442931,1,0,-0.11846624033407903,False,False,True
1,0,0,0.39418400474835236,0,0,-1.3216575400267008,False,False,False
1,0,0,-0.8751440155569451,1,0,0.2670867728270929,True,False,False
1,0,0,-1.2436586020971927,1,1,0.5695464641862877,True,False,False
0,0,1,-1.202712536926054,1,0,-1.50280098155501,False,False,False
1,0,0,-1.2846046672683313,1,0,0.1490942558682857,True,False,False
1,0,0,-0.8751440155569451,1,0,-1.506124714427089,False,False,True
1,0,0,-1.202712536926054,1,1,0.012821208113044175,False,False,False
0,0,0,-1.2846046672683313,1,0,-1.506124714427089,False,False,False
1,0,1,1.4587816991979567,1,0,-1.4928297829387727,False,False,True
1,0,1,0.8445907216308772,1,0,-1.484520450758575,False,True,False
0,1,0,1.1312131778288477,1,1,1.2143506413696268,True,True,False
0,0,0,1.3768895688556795,1,1,0.7988840323597435,True,True,False
0,0,0,-0.17906090764758842,1,1,-0.19491209639189747,False,True,False
0,1,0,-1.1208204065837768,1,0,0.17236038597283926,True,False,False
1,1,0,-0.3428451683321429,0,0,-0.8563349379356315,False,False,False
0,0,1,0.5170222002617683,1,0,-0.3561131406877322,False,True,False
0,0,1,-1.0798743414126382,1,1,0.9700562752718151,True,False,False
1,1,0,1.2949974385134022,1,0,0.5130430053609435,True,True,False
1,0,1,1.0493210474865704,1,0,0.9301714808068663,True,False,False
0,1,0,-1.1208204065837768,1,1,0.6077693922151972,True,False,False
1,0,0,-0.05622271213417253,1,1,-0.19325022995585803,False,False,False
0,0,0,0.10756154855038198,1,1,1.1761277133407173,True,False,False
1,0,1,-1.1208204065837768,1,0,-1.484520450758575,False,False,False
1,0,0,-0.6704136897012519,1,0,0.16903665310076038,True,False,False
0,1,0,1.6225659598825113,1,1,1.3589330213050659,True,True,False
0,0,1,1.1312131778288477,1,1,0.9733800081438945,True,True,False
1,0,1,1.4178356340268181,1,1,-1.2817727455617522,False,False,True
0,0,1,1.6225659598825113,1,1,0.8470781590048896,True,False,True
0,0,0,0.7217525261174614,1,0,-1.4961535158108519,False,True,False
1,0,0,-0.9160900807280837,1,1,-1.3582186016195705,False,False,False
0,0,1,-1.1617664717549154,1,1,1.0996818572828988,True,False,False
0,1,0,-1.1617664717549154,1,1,0.33356143026867424,True,False,False
1,1,0,-0.38379123350328154,1,1,0.7290856420460828,True,False,False
1,1,0,-1.0798743414126382,1,0,0.49310060812846934,True,False,False
1,0,0,-0.8341979503858065,1,1,0.3285758309605555,False,False,False
0,0,0,-0.9160900807280837,1,0,-1.4728873857062985,False,False,False
1,0,0,-0.8341979503858065,1,0,0.6559635188603433,True,False,False
1,0,1,-0.42473729867442017,1,0,0.08760519773482317,False,True,False
0,0,0,0.5989143306040455,1,0,0.351841961065109,True,False,False
0,0,0,-0.3428451683321429,1,1,1.1262717202595314,True,False,False
0,0,0,0.06661548337924335,1,1,-0.015430521299627699,False,True,False
1,1,0,-0.9570361458992224,1,0,-1.449621255601745,False,False,False
1,0,1,-0.17906090764758842,1,0,0.33356143026867424,True,False,False
0,0,1,1.4997277643690954,1,1,-0.023739853479825365,False,False,True
0,0,0,0.2713458092349365,0,0,-0.4724437912104995,False,False,False
0,1,0,-0.22000697281872703,1,1,1.5168103327288216,True,True,False
0,0,1,-1.2436586020971927,1,0,-1.474549252142338,False,True,False
0,0,0,-1.2846046672683313,1,0,-1.5111103137352078,False,False,False
1,0,0,1.3359435036845408,1,1,0.8271357617724154,True,True,False
0,0,0,-0.17906090764758842,1,0,-0.35112754137961366,False,True,False
1,0,0,-0.8341979503858065,1,1,0.650977919552225,True,False,False
0,1,0,-1.2846046672683313,1,0,0.1856553174611557,True,False,False
1,0,1,-0.22000697281872703,1,1,0.4864531423843111,True,False,False
1,0,1,1.3768895688556795,1,1,-1.3150100742825428,False,False,True
0,0,0,1.6225659598825113,1,1,-0.16998409985130447,False,False,True
1,1,1,1.0493210474865704,1,1,0.8304594946444943,True,True,False
1,0,0,-1.0389282762414995,1,1,1.1611709154163614,True,False,False
0,0,1,-0.6294676245301133,1,1,0.9816893403240922,True,False,False
0,0,1,1.540673829540234,1,1,-1.3349524715150172,False,False,True
1,0,0,-1.2846046672683313,1,0,-0.6402923012504923,False,False,False
0,0,0,1.2949974385134022,1,1,-1.3349524715150172,False,True,False
0,0,0,0.9264828519731545,1,1,0.42828781712292746,True,False,False
1,1,0,0.7626985912886,1,1,0.48977687525638997,True,True,False
0,0,0,-1.1208204065837768,1,1,0.6759059160928179,True,False,False
0,0,0,0.435130069919491,1,1,1.6680401784084191,True,False,True
1,1,0,0.8445907216308772,1,1,1.2309693057300222,True,False,False
1,0,1,1.2540513733422636,1,0,-1.5011391151189704,False,False,True
1,0,0,-0.22000697281872703,1,0,-1.4795348514504565,False,False,True
0,1,0,-0.42473729867442017,1,0,0.16238918735660215,False,False,False
1,1,0,-1.0798743414126382,1,0,0.6742440496567785,True,False,False
1,0,1,-0.05622271213417253,1,1,0.8121789638480595,True,False,False
1,0,1,1.2949974385134022,1,0,0.5379710019015366,True,False,False
1,0,0,1.5816198947113727,1,0,-1.462916187090061,False,True,False
1,0,0,1.4587816991979567,0,0,-0.35777500712377164,False,False,True
0,0,0,-1.2846046672683313,1,0,-0.3760555379202067,False,False,False
1,1,0,1.2949974385134022,1,1,1.284149031683287,True,False,False
1,0,0,-1.2436586020971927,1,0,0.18066971815303692,False,False,False
1,0,1,-1.2846046672683313,1,0,-0.6934720272037573,False,False,False
1,0,1,-0.17906090764758842,1,1,-0.015430521299627699,False,False,False
1,0,0,-1.2436586020971927,1,0,-1.4828585843225357,False,False,False
0,1,1,1.6225659598825113,1,1,0.8204882960282571,False,False,True
1,0,0,-0.17906090764758842,1,0,0.8769917548536014,True,True,False
0,0,1,0.9264828519731545,1,1,1.1977319770092314,True,True,False
0,0,0,1.3359435036845408,1,0,0.20393584825759048,False,False,True
1,1,1,0.06661548337924335,1,1,1.4636306067755567,True,False,False
1,1,0,0.8445907216308772,1,1,-0.16001290123506737,False,True,False
1,0,1,0.18945367889265924,1,0,-1.4978153822468916,False,False,True
0,0,1,-0.7113597548723906,1,0,0.6991720461973715,True,False,False
1,0,0,1.5816198947113727,1,0,0.5878269949827225,False,False,True
1,0,0,-1.0389282762414995,1,0,0.31528089947223903,True,False,False
1,0,1,1.4178356340268181,1,1,1.5400764628333752,True,False,True
1,0,0,0.8036446564597386,1,1,1.0232360012250805,True,False,False
0,0,1,1.4997277643690954,1,1,1.458645007467438,True,True,False
1,0,1,-0.3428451683321429,1,1,0.3302376973965949,False,True,False
0,0,0,-1.0389282762414995,1,0,0.45321581366352043,False,False,False
1,0,1,0.2713458092349365,1,1,-1.310024474974424,False,True,False
1,0,0,0.7217525261174614,1,0,-1.4728873857062985,False,False,True
1,0,0,1.5816198947113727,1,1,1.1229479873874524,True,True,False
0,0,1,-0.7932518852146678,1,0,-1.506124714427089,False,False,True
0,0,0,-1.2846046672683313,1,0,-1.5293908445316424,False,False,False
1,0,0,-0.13811484247644978,1,0,0.975041874579934,True,False,False
0,1,0,-0.22000697281872703,1,1,0.6310355223197502,False,False,False
1,0,1,0.6398603957751842,1,0,-0.30127154829842767,False,True,False
1,0,0,-1.0798743414126382,1,0,0.8686824226734037,True,False,False
1,0,1,1.090267112657709,1,0,0.3950504884021368,False,True,False
1,1,0,-0.09716877730531116,1,1,1.3572711548690266,True,False,False
0,0,0,-0.015276646963033904,1,0,-1.4728873857062985,False,True,False
1,0,0,-1.202712536926054,1,0,0.9019197513941943,True,False,False
1,0,1,-1.1208204065837768,1,1,-0.30459528117050655,False,False,False
0,0,1,1.540673829540234,1,1,0.8022077652318224,False,False,True
1,0,0,-1.2846046672683313,1,0,0.16737478666472094,True,False,False
0,0,1,0.8855367868020159,1,1,0.8786536212896409,False,False,True
1,0,1,1.6225659598825113,1,1,1.3705660863573426,True,False,True
1,0,1,1.3768895688556795,1,1,0.027778006037400067,False,False,True
0,0,0,-0.9570361458992224,0,0,-0.2115307607522928,False,False,False
0,0,1,0.3532379395772137,1,0,0.451553947227481,False,False,True
0,1,0,1.5816198947113727,1,1,0.5928125942908413,False,False,True
1,0,0,1.6225659598825113,1,1,1.530105264217138,True,False,True
0,0,0,1.6225659598825113,1,1,1.515148466292782,True,False,True
1,1,0,-0.8341979503858065,1,0,0.6293736558837109,True,False,False
1,0,0,0.9264828519731545,1,0,-0.022077987043785927,False,True,False
1,0,0,1.6225659598825113,1,1,1.2924583638634846,True,False,True
0,1,0,1.3359435036845408,1,1,1.4603068739034775,True,False,False
0,0,1,-1.0798743414126382,1,1,0.5196904711051018,True,False,False
0,0,0,-1.1617664717549154,1,0,0.2006121153855116,True,False,False
1,0,0,1.213105308171125,1,1,1.234293038602101,True,True,False
1,0,1,1.4178356340268181,1,1,-1.3366143379510567,False,False,True
